,path,number_of_files
1390,../../eu-car-dataset/images/ford_kuga_2018,273
1391,../../eu-car-dataset/images/volkswagen_up!_2018,223
1392,../../eu-car-dataset/images/audi_q3_2011,433
1393,../../eu-car-dataset/images/mazda_cx-3_2017,264
1394,../../eu-car-dataset/images/mini_cooper-cabrio_2016,323
1395,../../eu-car-dataset/images/citroen_nemo_2015,209
1396,../../eu-car-dataset/images/bmw_x5-m_2013,258
1397,../../eu-car-dataset/images/bmw_328_2013,240
1398,../../eu-car-dataset/images/seat_leon_2003,371
1399,../../eu-car-dataset/images/audi_rs-q3_2015,261
1400,../../eu-car-dataset/images/skoda_roomster_2010,250
1401,../../eu-car-dataset/images/citroen_ds4_2016,225
1402,../../eu-car-dataset/images/volkswagen_bora_2004,235
1403,../../eu-car-dataset/images/toyota_corolla_2002,317
1404,../../eu-car-dataset/images/volkswagen_maggiolino_2014,383
1405,../../eu-car-dataset/images/bmw_216_2016,224
1406,../../eu-car-dataset/images/jaguar_xj_2008,270
1407,../../eu-car-dataset/images/volkswagen_new-beetle_2002,371
1408,../../eu-car-dataset/images/ford_transit-connect_2006,312
1409,../../eu-car-dataset/images/alfa-romeo_156_2004,310
1410,../../eu-car-dataset/images/mercedes-benz_c-180_2012,223
1411,../../eu-car-dataset/images/mercedes-benz_sprinter_2010,262
1412,../../eu-car-dataset/images/subaru_impreza_2002,298
1413,../../eu-car-dataset/images/mercedes-benz_gls-350_2018,280
1414,../../eu-car-dataset/images/mercedes-benz_cls-320_2008,238
1415,../../eu-car-dataset/images/bmw_x6_2015,277
1416,../../eu-car-dataset/images/audi_a8_2012,289
1417,../../eu-car-dataset/images/jaguar_xk_2010,209
1418,../../eu-car-dataset/images/dacia_logan_2009,393
1419,../../eu-car-dataset/images/nissan_x-trail_2014,222
1420,../../eu-car-dataset/images/mercedes-benz_cla-220_2014,205
1421,../../eu-car-dataset/images/nissan_nv200_2013,203
1422,../../eu-car-dataset/images/volkswagen_caddy_2004,367
1423,../../eu-car-dataset/images/bmw_318_2017,209
1424,../../eu-car-dataset/images/ferrari_612_2005,282
1425,../../eu-car-dataset/images/alfa-romeo_giulietta_2013,221
1426,../../eu-car-dataset/images/skoda_citigo_2015,247
1427,../../eu-car-dataset/images/bmw_335_2015,290
1428,../../eu-car-dataset/images/suzuki_alto_2003,270
1429,../../eu-car-dataset/images/audi_q3_2013,241
1430,../../eu-car-dataset/images/opel_frontera_2001,162
1431,../../eu-car-dataset/images/bmw_x5-m_2016,215
1432,../../eu-car-dataset/images/toyota_prius_2017,270
1433,../../eu-car-dataset/images/volkswagen_jetta_2015,235
1434,../../eu-car-dataset/images/suzuki_ignis_2004,366
1435,../../eu-car-dataset/images/mercedes-benz_a-220_2013,224
1436,../../eu-car-dataset/images/mercedes-benz_b-220_2014,250
1437,../../eu-car-dataset/images/bmw_i3_2015,283
1438,../../eu-car-dataset/images/kia_carnival_2003,342
1439,../../eu-car-dataset/images/citroen_c5_2015,263
1440,../../eu-car-dataset/images/audi_s5_2011,252
1441,../../eu-car-dataset/images/toyota_prius_2010,231
1442,../../eu-car-dataset/images/volkswagen_touran_2005,381
1443,../../eu-car-dataset/images/mini_cooper-cabrio_2011,210
1444,../../eu-car-dataset/images/nissan_micra_2014,230
1445,../../eu-car-dataset/images/mercedes-benz_a-180_2017,282
1446,../../eu-car-dataset/images/volkswagen_polo_2017,259
1447,../../eu-car-dataset/images/fiat_ducato_2014,204
1448,../../eu-car-dataset/images/ferrari_458_2016,172
1449,../../eu-car-dataset/images/alfa-romeo_giulietta_2012,437
1450,../../eu-car-dataset/images/volkswagen_passat-variant_2008,234
1451,../../eu-car-dataset/images/opel_movano_2006,142
1452,../../eu-car-dataset/images/citroen_xsara_2004,296
1453,../../eu-car-dataset/images/lancia_phedra_2004,205
1454,../../eu-car-dataset/images/opel_meriva_2016,241
1455,../../eu-car-dataset/images/land-rover_range-rover-sport_2015,290
1456,../../eu-car-dataset/images/nissan_pixo_2009,247
1457,../../eu-car-dataset/images/volkswagen_passat_2011,237
1458,../../eu-car-dataset/images/maserati_3200_2001,224
1459,../../eu-car-dataset/images/lancia_musa_2005,393
1460,../../eu-car-dataset/images/mercedes-benz_cls-250_2014,231
1461,../../eu-car-dataset/images/volkswagen_golf_2018,227
1462,../../eu-car-dataset/images/hyundai_i10_2014,244
1463,../../eu-car-dataset/images/fiat_ducato_2008,385
1464,../../eu-car-dataset/images/ford_fusion_2005,372
1465,../../eu-car-dataset/images/skoda_roomster_2014,288
1466,../../eu-car-dataset/images/mercedes-benz_sl-55-amg_2004,240
1467,../../eu-car-dataset/images/opel_gt_2009,205
1468,../../eu-car-dataset/images/mercedes-benz_viano_2013,461
1469,../../eu-car-dataset/images/mercedes-benz_c-250_2015,266
1470,../../eu-car-dataset/images/volkswagen_new-beetle_2006,362
1471,../../eu-car-dataset/images/citroen_ds4_2018,230
1472,../../eu-car-dataset/images/land-rover_discovery_2002,274
1473,../../eu-car-dataset/images/ford_streetka_2004,215
1474,../../eu-car-dataset/images/dodge_ram_2008,111
1475,../../eu-car-dataset/images/kia_cee'd_2016,253
1476,../../eu-car-dataset/images/chrysler_voyager_2002,203
1477,../../eu-car-dataset/images/citroen_ds4_2012,429
1478,../../eu-car-dataset/images/suzuki_jimny_2015,300
1479,../../eu-car-dataset/images/mercedes-benz_c-63-amg_2009,223
1480,../../eu-car-dataset/images/mazda_5_2008,238
1481,../../eu-car-dataset/images/fiat_new-panda_2013,205
1482,../../eu-car-dataset/images/nissan_cabstar_2008,110
1483,../../eu-car-dataset/images/audi_a1_2014,231
1484,../../eu-car-dataset/images/suzuki_baleno_2016,260
1485,../../eu-car-dataset/images/seat_exeo_2009,391
1486,../../eu-car-dataset/images/mercedes-benz_a-180_2015,257
1487,../../eu-car-dataset/images/bmw_630_2017,235
1488,../../eu-car-dataset/images/mercedes-benz_180_2016,223
1489,../../eu-car-dataset/images/mercedes-benz_e-63-amg_2017,278
1490,../../eu-car-dataset/images/ford_mondeo_2010,221
1491,../../eu-car-dataset/images/seat_altea_2007,210
1492,../../eu-car-dataset/images/dacia_duster_2010,425
1493,../../eu-car-dataset/images/infiniti_qx70_2014,245
1494,../../eu-car-dataset/images/iveco_daily_2017,201
1495,../../eu-car-dataset/images/mercedes-benz_s-500_2001,227
1496,../../eu-car-dataset/images/renault_trafic_2010,209
1497,../../eu-car-dataset/images/volkswagen_caddy_2014,257
1498,../../eu-car-dataset/images/mercedes-benz_a-220_2017,210
1499,../../eu-car-dataset/images/chevrolet_spark_2011,212
1500,../../eu-car-dataset/images/citroen_ds4_2015,251
1501,../../eu-car-dataset/images/citroen_ds5_2016,267
1502,../../eu-car-dataset/images/hyundai_i30_2018,240
1503,../../eu-car-dataset/images/mercedes-benz_glk-350_2009,208
1504,../../eu-car-dataset/images/suzuki_jimny_2002,187
1505,../../eu-car-dataset/images/opel_vivaro_2014,237
1506,../../eu-car-dataset/images/nissan_note_2015,251
1507,../../eu-car-dataset/images/bmw_x6_2016,246
1508,../../eu-car-dataset/images/hummer_h3_2007,188
1509,../../eu-car-dataset/images/land-rover_discovery_2016,283
1510,../../eu-car-dataset/images/subaru_xv_2015,240
1511,../../eu-car-dataset/images/chevrolet_nubira_2006,219
1512,../../eu-car-dataset/images/bmw_328_2012,238
1513,../../eu-car-dataset/images/mercedes-benz_s-63-amg_2014,269
1514,../../eu-car-dataset/images/citroen_c4-cactus_2018,258
1515,../../eu-car-dataset/images/mercedes-benz_slk-200_2002,356
1516,../../eu-car-dataset/images/mercedes-benz_r-280_2008,201
1517,../../eu-car-dataset/images/mercedes-benz_c-320_2008,221
1518,../../eu-car-dataset/images/mercedes-benz_clk-320_2006,347
1519,../../eu-car-dataset/images/renault_alaskan_2018,248
1520,../../eu-car-dataset/images/kia_rio_2013,260
1521,../../eu-car-dataset/images/peugeot_307_2002,331
1522,../../eu-car-dataset/images/audi_a1_2017,203
1523,../../eu-car-dataset/images/mercedes-benz_cla-220_2016,216
1524,../../eu-car-dataset/images/bmw_435_2017,202
1525,../../eu-car-dataset/images/volkswagen_polo-cross_2008,196
1526,../../eu-car-dataset/images/audi_a4_2012,188
1527,../../eu-car-dataset/images/seat_leon_2011,215
1528,../../eu-car-dataset/images/mercedes-benz_s-350_2005,248
1529,../../eu-car-dataset/images/bmw_116_2014,298
1530,../../eu-car-dataset/images/mazda_5_2010,244
1531,../../eu-car-dataset/images/mercedes-benz_s-500_2011,282
1532,../../eu-car-dataset/images/seat_altea-xl_2007,232
1533,../../eu-car-dataset/images/mercedes-benz_a-250_2018,259
1534,../../eu-car-dataset/images/mitsubishi_grandis_2008,191
1535,../../eu-car-dataset/images/bmw_i8_2014,239
1536,../../eu-car-dataset/images/fiat_500_2007,336
1537,../../eu-car-dataset/images/mitsubishi_asx_2013,237
1538,../../eu-car-dataset/images/kia_sportage_2010,267
1539,../../eu-car-dataset/images/mini_cooper_2016,297
1540,../../eu-car-dataset/images/mercedes-benz_viano_2012,211
1541,../../eu-car-dataset/images/citroen_ds4_2011,208
1542,../../eu-car-dataset/images/mitsubishi_pajero-sport_2003,134
1543,../../eu-car-dataset/images/mercedes-benz_180_2011,226
1544,../../eu-car-dataset/images/renault_grand-scenic_2006,248
1545,../../eu-car-dataset/images/renault_grand-espace_2014,211
1546,../../eu-car-dataset/images/mazda_6_2011,420
1547,../../eu-car-dataset/images/volkswagen_t5-multivan_2012,239
1548,../../eu-car-dataset/images/skoda_citigo_2014,205
1549,../../eu-car-dataset/images/opel_adam_2014,242
1550,../../eu-car-dataset/images/iveco_daily_2012,379
1551,../../eu-car-dataset/images/dacia_logan_2018,254
1552,../../eu-car-dataset/images/seat_ibiza_2003,295
1553,../../eu-car-dataset/images/honda_accord_2008,239
1554,../../eu-car-dataset/images/citroen_berlingo_2014,221
1555,../../eu-car-dataset/images/seat_ibiza_2017,265
1556,../../eu-car-dataset/images/porsche_boxster_2018,274
1557,../../eu-car-dataset/images/renault_koleos_2011,221
1558,../../eu-car-dataset/images/jeep_cherokee_2003,318
1559,../../eu-car-dataset/images/volkswagen_new-beetle_2013,239
1560,../../eu-car-dataset/images/bmw_530_2006,339
1561,../../eu-car-dataset/images/mercedes-benz_e-400_2014,279
1562,../../eu-car-dataset/images/ford_f-150_2014,281
1563,../../eu-car-dataset/images/bmw_550_2014,296
1564,../../eu-car-dataset/images/audi_q2_2017,269
1565,../../eu-car-dataset/images/ford_focus-c-max_2007,400
1566,../../eu-car-dataset/images/bmw_525_2001,256
1567,../../eu-car-dataset/images/bmw_z3_2001,239
1568,../../eu-car-dataset/images/ford_cougar_2001,95
1569,../../eu-car-dataset/images/skoda_karoq_2018,494
1570,../../eu-car-dataset/images/mercedes-benz_cls-320_2006,375
1571,../../eu-car-dataset/images/kia_soul_2014,258
1572,../../eu-car-dataset/images/nissan_x-trail_2012,224
1573,../../eu-car-dataset/images/volkswagen_passat-alltrack_2015,248
1574,../../eu-car-dataset/images/mercedes-benz_v-220_2001,135
1575,../../eu-car-dataset/images/audi_s4_2010,230
1576,../../eu-car-dataset/images/mazda_2_2004,252
1577,../../eu-car-dataset/images/fiat_doblo_2015,357
1578,../../eu-car-dataset/images/mercedes-benz_s-63-amg_2017,295
1579,../../eu-car-dataset/images/mercedes-benz_vito_2015,212
1580,../../eu-car-dataset/images/mercedes-benz_gle-250_2018,225
1581,../../eu-car-dataset/images/nissan_qashqai_2015,433
1582,../../eu-car-dataset/images/bmw_m5_2012,259
1583,../../eu-car-dataset/images/mini_cooper-sd-paceman_2014,240
1584,../../eu-car-dataset/images/mercedes-benz_c-200_2003,213
1585,../../eu-car-dataset/images/audi_q3_2015,290
1586,../../eu-car-dataset/images/dacia_dokker_2017,211
1587,../../eu-car-dataset/images/fiat_croma_2005,360
1588,../../eu-car-dataset/images/audi_q7_2010,240
1589,../../eu-car-dataset/images/suzuki_alto_2012,272
1590,../../eu-car-dataset/images/porsche_cayman_2011,250
1591,../../eu-car-dataset/images/bmw_550_2015,265
1592,../../eu-car-dataset/images/renault_megane_2002,353
1593,../../eu-car-dataset/images/lancia_delta_2015,49
1594,../../eu-car-dataset/images/skoda_superb_2016,278
1595,../../eu-car-dataset/images/audi_a5_2007,397
1596,../../eu-car-dataset/images/suzuki_wagon-r+_2003,230
1597,../../eu-car-dataset/images/volkswagen_golf-cabriolet_2014,255
1598,../../eu-car-dataset/images/kia_pro_ceed_2016,203
1599,../../eu-car-dataset/images/audi_a6_2014,222
1600,../../eu-car-dataset/images/lancia_ypsilon_2005,257
1601,../../eu-car-dataset/images/renault_grand-scenic_2011,410
1602,../../eu-car-dataset/images/mini_cooper-d-countryman_2013,252
1603,../../eu-car-dataset/images/volkswagen_phaeton_2009,225
1604,../../eu-car-dataset/images/kia_carens_2009,215
1605,../../eu-car-dataset/images/hyundai_ix35_2012,218
1606,../../eu-car-dataset/images/audi_a3_2010,218
1607,../../eu-car-dataset/images/peugeot_308_2012,201
1608,../../eu-car-dataset/images/jeep_grand-cherokee_2001,266
1609,../../eu-car-dataset/images/kia_venga_2017,243
1610,../../eu-car-dataset/images/audi_s5_2015,240
1611,../../eu-car-dataset/images/mini_cooper_2008,407
1612,../../eu-car-dataset/images/renault_kadjar_2017,407
1613,../../eu-car-dataset/images/audi_a4_2017,219
1614,../../eu-car-dataset/images/smart_city-coupé%2fcity-cabrio_2004,213
1615,../../eu-car-dataset/images/mercedes-benz_e-43-amg_2017,263
1616,../../eu-car-dataset/images/ford_ranger_2015,405
1617,../../eu-car-dataset/images/mg_tf_2005,143
1618,../../eu-car-dataset/images/renault_modus_2009,334
1619,../../eu-car-dataset/images/ford_focus_2014,270
1620,../../eu-car-dataset/images/lexus_rx-450h_2015,271
1621,../../eu-car-dataset/images/mercedes-benz_c-270_2005,154
1622,../../eu-car-dataset/images/bmw_220_2018,388
1623,../../eu-car-dataset/images/mazda_2_2017,271
1624,../../eu-car-dataset/images/ford_transit-connect_2014,229
1625,../../eu-car-dataset/images/opel_mokka_2013,241
1626,../../eu-car-dataset/images/porsche_cayman_2012,180
1627,../../eu-car-dataset/images/audi_s3_2018,239
1628,../../eu-car-dataset/images/mitsubishi_asx_2016,235
1629,../../eu-car-dataset/images/mercedes-benz_c-200_2002,369
1630,../../eu-car-dataset/images/bmw_125_2018,204
1631,../../eu-car-dataset/images/renault_trafic_2009,347
1632,../../eu-car-dataset/images/hyundai_i20_2010,218
1633,../../eu-car-dataset/images/mercedes-benz_e-500_2003,240
1634,../../eu-car-dataset/images/mercedes-benz_clk-320_2007,355
1635,../../eu-car-dataset/images/opel_tigra_2005,387
1636,../../eu-car-dataset/images/volkswagen_golf-sportsvan_2015,270
1637,../../eu-car-dataset/images/skoda_octavia_2012,222
1638,../../eu-car-dataset/images/porsche_911_2008,271
1639,../../eu-car-dataset/images/volkswagen_others_2001,244
1640,../../eu-car-dataset/images/mercedes-benz_slk-200_2005,323
1641,../../eu-car-dataset/images/honda_insight_2009,194
1642,../../eu-car-dataset/images/ford_kuga_2009,275
1643,../../eu-car-dataset/images/mercedes-benz_b-200_2014,243
1644,../../eu-car-dataset/images/mercedes-benz_gl-350_2011,296
1645,../../eu-car-dataset/images/skoda_octavia_2008,430
1646,../../eu-car-dataset/images/mercedes-benz_c-63-amg_2013,270
1647,../../eu-car-dataset/images/bmw_650_2006,203
1648,../../eu-car-dataset/images/renault_grand-scenic_2009,410
1649,../../eu-car-dataset/images/renault_kangoo_2007,311
1650,../../eu-car-dataset/images/hyundai_ix35_2015,212
1651,../../eu-car-dataset/images/bmw_435_2015,274
1652,../../eu-car-dataset/images/audi_s5_2016,302
1653,../../eu-car-dataset/images/bmw_114_2015,201
1654,../../eu-car-dataset/images/citroen_jumpy_2014,415
1655,../../eu-car-dataset/images/volkswagen_others_2009,257
1656,../../eu-car-dataset/images/seat_alhambra_2007,230
1657,../../eu-car-dataset/images/opel_antara_2010,228
1658,../../eu-car-dataset/images/volkswagen_t5_2014,242
1659,../../eu-car-dataset/images/audi_tts_2011,252
1660,../../eu-car-dataset/images/suzuki_vitara_2017,248
1661,../../eu-car-dataset/images/skoda_fabia_2007,224
1662,../../eu-car-dataset/images/mazda_mx-5_2007,296
1663,../../eu-car-dataset/images/ssangyong_rexton_2015,207
1664,../../eu-car-dataset/images/mercedes-benz_b-160_2015,226
1665,../../eu-car-dataset/images/skoda_fabia_2001,223
1666,../../eu-car-dataset/images/mazda_5_2012,234
1667,../../eu-car-dataset/images/chrysler_pt-cruiser_2001,256
1668,../../eu-car-dataset/images/mercedes-benz_a-45-amg_2015,273
1669,../../eu-car-dataset/images/volkswagen_golf-gti_2010,342
1670,../../eu-car-dataset/images/chrysler_sebring_2003,216
1671,../../eu-car-dataset/images/bmw_530_2003,208
1672,../../eu-car-dataset/images/isuzu_d-max_2017,226
1673,../../eu-car-dataset/images/smart_fortwo_2006,382
1674,../../eu-car-dataset/images/citroen_c-zero_2018,188
1675,../../eu-car-dataset/images/lancia_phedra_2003,142
1676,../../eu-car-dataset/images/fiat_punto_2003,284
1677,../../eu-car-dataset/images/mercedes-benz_a-190_2003,150
1678,../../eu-car-dataset/images/volkswagen_t5-caravelle_2014,202
1679,../../eu-car-dataset/images/volkswagen_t6-transporter_2015,450
1680,../../eu-car-dataset/images/citroen_grand-c4-picasso_2016,227
1681,../../eu-car-dataset/images/opel_zafira-tourer_2015,226
1682,../../eu-car-dataset/images/nissan_qashqai_2014,237
1683,../../eu-car-dataset/images/nissan_terrano-ii_2001,228
1684,../../eu-car-dataset/images/citroen_jumpy_2012,310
1685,../../eu-car-dataset/images/porsche_panamera_2013,260
1686,../../eu-car-dataset/images/bmw_535_2011,225
1687,../../eu-car-dataset/images/chevrolet_camaro_2016,268
1688,../../eu-car-dataset/images/mazda_cx-5_2013,259
1689,../../eu-car-dataset/images/bmw_235_2015,261
1690,../../eu-car-dataset/images/jaguar_s-type_2008,111
1691,../../eu-car-dataset/images/bmw_218_2017,213
1692,../../eu-car-dataset/images/suzuki_ignis_2001,210
1693,../../eu-car-dataset/images/mitsubishi_colt_2008,228
1694,../../eu-car-dataset/images/bmw_140_2018,235
1695,../../eu-car-dataset/images/jeep_commander_2008,205
1696,../../eu-car-dataset/images/fiat_freemont_2013,227
1697,../../eu-car-dataset/images/renault_twingo_2010,294
1698,../../eu-car-dataset/images/kia_rio_2008,230
1699,../../eu-car-dataset/images/mercedes-benz_slk-250_2014,274
1700,../../eu-car-dataset/images/audi_a8_2016,250
1701,../../eu-car-dataset/images/mercedes-benz_clc_2010,402
1702,../../eu-car-dataset/images/kia_sorento_2013,225
1703,../../eu-car-dataset/images/mercedes-benz_gle-400_2018,270
1704,../../eu-car-dataset/images/volkswagen_passat-cc_2013,265
1705,../../eu-car-dataset/images/bmw_x6_2012,221
1706,../../eu-car-dataset/images/mercedes-benz_cla-250_2018,271
1707,../../eu-car-dataset/images/audi_s4_2012,256
1708,../../eu-car-dataset/images/ssangyong_tivoli_2018,217
1709,../../eu-car-dataset/images/volkswagen_t4-caravelle_2001,188
1710,../../eu-car-dataset/images/mini_john-cooper-works_2018,235
1711,../../eu-car-dataset/images/maserati_quattroporte_2015,240
1712,../../eu-car-dataset/images/volkswagen_amarok_2013,254
